sample_id,food_name,category,gt_min,gt_max,condition,run_id,predicted_days,in_range,abs_error,raw_response_excerpt
m02,삼겹살 한근,meat,2,4,few_shot_cot,2,3,1,0,"```json {   ""food_name"": ""삼겹살 한근"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 3,   ""reasoning"": ""신선 육류, 냉장 2-4일"" } ```"
m03,삼겹살 600g,meat,2,4,baseline,0,4,1,0,"```json {""food_name"": ""삼겹살 600g"", ""estimated_days"": 4} ```"
m03,삼겹살 600g,meat,2,4,baseline,1,4,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""estimated_days"": 4 } ```"
m03,삼겹살 600g,meat,2,4,baseline,2,3,1,0,"```json {""food_name"": ""삼겹살 600g"", ""estimated_days"": 3} ```"
m03,삼겹살 600g,meat,2,4,cot,0,4,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 4,   ""reasoning"": ""신선식품(육류)인 삼겹살은 일반 가정에서 냉장(4°C) 보관 시 3~5일 정도 보관 가능하며, 600g 수량은 보관기한에 큰 영향을 "
m03,삼겹살 600g,meat,2,4,cot,1,3,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 3,   ""reasoning"": ""삼겹살은 신선식품(육류)에 해당하며, 일반 가정에서 가장 일반적인 보관 방법은 냉장(4°C)입니다. 냉장 보관 시 일반적으로 2~3일"
m03,삼겹살 600g,meat,2,4,cot,2,4,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 4,   ""reasoning"": ""삼겹살은 신선식품(육류)으로 분류되며, 일반 가정에서 단기간 보관 시 냉장(4°C) 보관이 가장 일반적입니다. 냉장 보관 시 일반적으"
m03,삼겹살 600g,meat,2,4,few_shot_cot,0,2,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 육류, 냉장 1~3일"" } ```"
m03,삼겹살 600g,meat,2,4,few_shot_cot,1,2,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 육류, 냉장 1~3일"" } ```"
m03,삼겹살 600g,meat,2,4,few_shot_cot,2,3,1,0,"```json {   ""food_name"": ""삼겹살 600g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 3,   ""reasoning"": ""신선 육류, 냉장 2~4일 범위"" } ```"
m04,닭가슴살 500g,meat,1,3,baseline,0,2,1,0,"```json {""food_name"": ""닭가슴살 500g"", ""estimated_days"": 2} ```"
m04,닭가슴살 500g,meat,1,3,baseline,1,2,1,0,"```json {   ""food_name"": ""닭가슴살 500g"",   ""estimated_days"": 2 } ```"
m04,닭가슴살 500g,meat,1,3,baseline,2,2,1,0,"```json {""food_name"": ""닭가슴살 500g"", ""estimated_days"": 2} ```"
m04,닭가슴살 500g,meat,1,3,cot,0,270,0,267,"```json {   ""food_name"": ""닭가슴살 500g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉동(-18°C)"",   ""estimated_days"": 270,   ""reasoning"": ""닭가슴살은 신선 육류로 분류되며, 일반 가정에서 장기 보관을 위해 냉동(-18°C)하는 것이 가장 일반적입니다. 냉동 닭가슴"
m04,닭가슴살 500g,meat,1,3,cot,1,2,1,0,"```json {   ""food_name"": ""닭가슴살 500g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""닭가슴살은 신선 육류로 분류되며, 일반 가정에서 단기 보관 시 냉장(4°C) 보관이 일반적이다. 냉장 보관 시 안전한 소비기한은 1"
m04,닭가슴살 500g,meat,1,3,cot,2,2,1,0,"```json {   ""food_name"": ""닭가슴살 500g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""닭가슴살은 신선 육류로 분류되며, 일반 가정에서 냉장 보관 시 1~2일 내 소비하는 것이 안전합니다. 500g이라는 수량은 보관기한"
m04,닭가슴살 500g,meat,1,3,few_shot_cot,0,2,1,0,"```json {   ""food_name"": ""닭가슴살 500g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 육류, 냉장 1~3일"" } ```"
m04,닭가슴살 500g,meat,1,3,few_shot_cot,1,2,1,0,"```json {   ""food_name"": ""닭가슴살 500g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 육류, 냉장 1~3일"" } ```"
m04,닭가슴살 500g,meat,1,3,few_shot_cot,2,2,1,0,"```json {   ""food_name"": ""닭가슴살 500g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 육류, 냉장 1~3일"" } ```"
m05,소고기 등심 300g,meat,3,5,baseline,0,4,1,0,"```json {""food_name"": ""소고기 등심 300g"", ""estimated_days"": 4} ```"
m05,소고기 등심 300g,meat,3,5,baseline,1,3,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""estimated_days"": 3 } ```"
m05,소고기 등심 300g,meat,3,5,baseline,2,4,1,0,"```json {""food_name"": ""소고기 등심 300g"", ""estimated_days"": 4} ```"
m05,소고기 등심 300g,meat,3,5,cot,0,3,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 3,   ""reasoning"": ""소고기 등심은 신선식품(육류)으로 분류되며, 일반 가정에서는 냉장(4°C) 보관이 일반적입니다. 냉장 보관 시 일반적으로 3~5"
m05,소고기 등심 300g,meat,3,5,cot,1,4,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 4,   ""reasoning"": ""소고기 등심은 신선식품(육류)으로, 일반 가정에서 냉장 보관 시 3~5일이 적절하며, 300g의 양은 보관기한에 큰 영향을 주지"
m05,소고기 등심 300g,meat,3,5,cot,2,4,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""category"": ""신선식품(육류)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 4,   ""reasoning"": ""소고기 등심은 신선식품(육류)으로 분류되며, 일반 가정에서 냉장(4°C) 보관 시 보통 3~5일 이내 섭취가 권장됩니다. 300"
m05,소고기 등심 300g,meat,3,5,few_shot_cot,0,4,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 4,   ""reasoning"": ""신선 육류, 냉장 3~5일 범위의 중간값"" } ```"
m05,소고기 등심 300g,meat,3,5,few_shot_cot,1,4,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 4,   ""reasoning"": ""신선 육류, 냉장 3~5일"" } ```"
m05,소고기 등심 300g,meat,3,5,few_shot_cot,2,3,1,0,"```json {   ""food_name"": ""소고기 등심 300g"",   ""category"": ""meat"",   ""storage"": ""냉장"",   ""estimated_days"": 3,   ""reasoning"": ""신선 육류, 냉장 2~5일"" } ```"
m06,고등어 2마리,meat,1,2,baseline,0,1,1,0,"```json {""food_name"": ""고등어 2마리"", ""estimated_days"": 1} ```"
m06,고등어 2마리,meat,1,2,baseline,1,1,1,0,"```json {""food_name"": ""고등어 2마리"", ""estimated_days"": 1} ```"
m06,고등어 2마리,meat,1,2,baseline,2,1,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""estimated_days"": 1 } ```"
m06,고등어 2마리,meat,1,2,cot,0,2,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""고등어는 신선식품 중 수산물로 분류되며, 일반 가정에서는 냉장(4°C) 보관이 일반적입니다. 신선한 수산물의 냉장 보관기한은 보통 1"
m06,고등어 2마리,meat,1,2,cot,1,2,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""category"": ""신선식품 (수산물)"",   ""storage"": ""냉장 (4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""고등어는 신선식품(수산물)이며, 일반 가정에서 가장 일반적인 보관 방법은 냉장입니다. 냉장 보관 시 신선한 고등어의 일반적인 보관"
m06,고등어 2마리,meat,1,2,cot,2,2,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""신선 수산물인 고등어는 일반 가정에서 단기 보관 시 냉장 보관하며, 보통 1~2일 내에 소비하는 것이 가장 안전하고 적절합니다. 수량"
m06,고등어 2마리,meat,1,2,few_shot_cot,0,2,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m06,고등어 2마리,meat,1,2,few_shot_cot,1,2,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 수산물, 냉장 1~3일"" } ```"
m06,고등어 2마리,meat,1,2,few_shot_cot,2,2,1,0,"```json {   ""food_name"": ""고등어 2마리"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m07,연어 300g,meat,1,2,baseline,0,2,1,0,"```json {""food_name"": ""연어 300g"", ""estimated_days"": 2} ```"
m07,연어 300g,meat,1,2,baseline,1,2,1,0,"```json {""food_name"": ""연어 300g"", ""estimated_days"": 2} ```"
m07,연어 300g,meat,1,2,baseline,2,1,1,0,"```json {""food_name"": ""연어 300g"", ""estimated_days"": 1} ```"
m07,연어 300g,meat,1,2,cot,0,2,1,0,"```json {   ""food_name"": ""연어 300g"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""연어는 신선식품(수산물)으로 냉장(4°C) 보관 시 일반적으로 1~3일 내 섭취가 권장되며, 300g의 중량은 보관기한에 유의미한 영"
m07,연어 300g,meat,1,2,cot,1,2,1,0,"```json {   ""food_name"": ""연어 300g"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""연어는 신선식품(수산물)으로 분류되며, 일반 가정에서 가장 일반적인 보관 방법은 냉장(4°C)입니다. 냉장 보관 시 신선한 연어는 일"
m07,연어 300g,meat,1,2,cot,2,2,1,0,"```json {   ""food_name"": ""연어 300g"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""연어는 신선식품(수산물)으로 냉장(4°C) 보관 시 일반적으로 1~2일 내 소비해야 안전하며, 300g 중량은 보관기한에 큰 영향을 "
m07,연어 300g,meat,1,2,few_shot_cot,0,1,1,0,"```json {   ""food_name"": ""연어 300g"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 1,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m07,연어 300g,meat,1,2,few_shot_cot,1,2,1,0,"```json {   ""food_name"": ""연어 300g"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~3일"" } ```"
m07,연어 300g,meat,1,2,few_shot_cot,2,2,1,0,"```json {   ""food_name"": ""연어 300g"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m08,새우 200g,meat,1,2,baseline,0,2,1,0,"```json {""food_name"": ""새우 200g"", ""estimated_days"": 2} ```"
m08,새우 200g,meat,1,2,baseline,1,2,1,0,"```json {""food_name"": ""새우 200g"", ""estimated_days"": 2} ```"
m08,새우 200g,meat,1,2,baseline,2,2,1,0,"```json {""food_name"": ""새우 200g"", ""estimated_days"": 2} ```"
m08,새우 200g,meat,1,2,cot,0,2,1,0,"```json {   ""food_name"": ""새우 200g"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""새우는 신선 수산물로 냉장 보관 시 일반적으로 1~3일 소비 가능하며, 200g 수량은 보관기한에 큰 영향을 주지 않으므로 안전하게 "
m08,새우 200g,meat,1,2,cot,1,1,1,0,"```json {   ""food_name"": ""새우 200g"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 1,   ""reasoning"": ""신선식품(수산물)인 새우는 일반 가정에서 냉장 보관 시 1~2일 이내에 소비하는 것이 일반적이며, 안전을 고려하여 1일로 추정."" }"
m08,새우 200g,meat,1,2,cot,2,2,1,0,"```json {   ""food_name"": ""새우 200g"",   ""category"": ""신선식품(수산물)"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 2,   ""reasoning"": ""신선식품(수산물)인 새우는 일반 가정에서 냉장 보관 시 1-2일 이내에 소비하는 것이 가장 적절하며, 200g의 수량은 보관기한에 큰"
m08,새우 200g,meat,1,2,few_shot_cot,0,2,1,0,"```json {   ""food_name"": ""새우 200g"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m08,새우 200g,meat,1,2,few_shot_cot,1,2,1,0,"```json {   ""food_name"": ""새우 200g"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m08,새우 200g,meat,1,2,few_shot_cot,2,2,1,0,"```json {   ""food_name"": ""새우 200g"",   ""category"": ""seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 2,   ""reasoning"": ""신선 해산물, 냉장 1~2일"" } ```"
m09,베이컨 200g,meat,9,14,baseline,0,10,1,0,"```json {""food_name"": ""베이컨 200g"", ""estimated_days"": 10} ```"
m09,베이컨 200g,meat,9,14,baseline,1,10,1,0,"```json {""food_name"": ""베이컨 200g"", ""estimated_days"": 10} ```"
m09,베이컨 200g,meat,9,14,baseline,2,10,1,0,"```json {""food_name"": ""베이컨 200g"", ""estimated_days"": 10} ```"
m09,베이컨 200g,meat,9,14,cot,0,6,0,3,"```json {   ""food_name"": ""베이컨 200g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 6,   ""reasoning"": ""베이컨은 가공식품으로, 일반 가정에서 개봉 후 냉장 보관 시 5~7일 내에 소비하는 것이 권장되므로, 보수적으로 6일로 추정합니다."" } `"
m09,베이컨 200g,meat,9,14,cot,1,7,0,2,"```json {   ""food_name"": ""베이컨 200g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 7,   ""reasoning"": ""베이컨은 가공식품이며, 일반 가정에서는 냉장 보관이 가장 일반적입니다. 개봉 후 냉장 보관 시 일반적으로 5~7일 이내에 섭취하는 것이 권장"
m09,베이컨 200g,meat,9,14,cot,2,7,0,2,"```json {   ""food_name"": ""베이컨 200g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 7,   ""reasoning"": ""베이컨은 가공식품으로, 일반 가정에서 개봉 후 냉장 보관 시 5~7일 이내 소비하는 것이 권장되며, 200g이라는 수량은 보관기한에 직접적인"
m09,베이컨 200g,meat,9,14,few_shot_cot,0,25,0,11,"```json {   ""food_name"": ""베이컨 200g"",   ""category"": ""processed_meat"",   ""storage"": ""냉장"",   ""estimated_days"": 25,   ""reasoning"": ""가공 육류, 냉장 보관 시 2~4주"" } ```"
m09,베이컨 200g,meat,9,14,few_shot_cot,1,22,0,8,"```json {   ""food_name"": ""베이컨 200g"",   ""category"": ""processed_meat"",   ""storage"": ""냉장"",   ""estimated_days"": 22,   ""reasoning"": ""가공육, 미개봉 냉장 2주~1개월 범위의 중간값"" } ```"
m09,베이컨 200g,meat,9,14,few_shot_cot,2,10,1,0,"```json {   ""food_name"": ""베이컨 200g"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 10,   ""reasoning"": ""가공육, 냉장 7~14일 범위의 실용적인 값"" } ```"
p01,신라면 5입,processed,150,240,baseline,0,225,1,0,"```json {""food_name"": ""신라면 5입"", ""estimated_days"": 225} ```"
p01,신라면 5입,processed,150,240,baseline,1,270,0,30,"```json {""food_name"": ""신라면 5입"", ""estimated_days"": 270} ```"
p01,신라면 5입,processed,150,240,baseline,2,240,1,0,"```json {""food_name"": ""신라면 5입"", ""estimated_days"": 240} ```"
p01,신라면 5입,processed,150,240,cot,0,365,0,125,"```json {   ""food_name"": ""신라면 5입"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 365,   ""reasoning"": ""신라면은 건조 가공식품으로 실온 보관이 일반적입니다. 일반적인 유통기한은 8~12개월이지만, 건조 가공식품의 소비기한은 유통기한보다 길어 보통 1년("
p01,신라면 5입,processed,150,240,cot,1,300,0,60,"```json {   ""food_name"": ""신라면 5입"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 300,   ""reasoning"": ""신라면은 가공식품으로 실온 보관 시 일반적으로 8~12개월(약 240~365일)의 보관기한을 가지며, 수량은 보관기한에 영향을 주지 않으므로 약 30"
p01,신라면 5입,processed,150,240,cot,2,240,1,0,"```json {   ""food_name"": ""신라면 5입"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 240,   ""reasoning"": ""신라면은 건조된 가공식품으로 실온 보관이 일반적이며, 제조일로부터 통상적으로 6~12개월(약 180~365일)의 유통기한을 가지므로, 평균적인 값인 "
p01,신라면 5입,processed,150,240,few_shot_cot,0,210,1,0,"```json {   ""food_name"": ""신라면 5입"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 210,   ""reasoning"": ""건면 가공식품, 실온 6~8개월"" } ```"
p01,신라면 5입,processed,150,240,few_shot_cot,1,210,1,0,"```json {   ""food_name"": ""신라면 5입"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 210,   ""reasoning"": ""건면 가공식품, 실온 6~8개월"" } ```"
p01,신라면 5입,processed,150,240,few_shot_cot,2,210,1,0,"```json {   ""food_name"": ""신라면 5입"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 210,   ""reasoning"": ""건면 가공식품, 실온 6~8개월"" } ```"
p02,스팸 200g,processed,730,1095,baseline,0,1461,0,366,"```json {""food_name"": ""스팸 200g"", ""estimated_days"": 1461} ```"
p02,스팸 200g,processed,730,1095,baseline,1,1096,0,1,"```json {""food_name"": ""스팸 200g"", ""estimated_days"": 1096} ```"
p02,스팸 200g,processed,730,1095,baseline,2,1825,0,730,"```json {""food_name"": ""스팸 200g"", ""estimated_days"": 1825} ```"
p02,스팸 200g,processed,730,1095,cot,0,1095,1,0,"```json {   ""food_name"": ""스팸 200g"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 1095,   ""reasoning"": ""스팸은 가공식품(통조림 햄)으로 미개봉 시 실온에서 제조일로부터 약 3년(1095일)의 소비기한을 가지며, 200g 중량은 보관기한에 직접적인 영"
p02,스팸 200g,processed,730,1095,cot,1,1460,0,365,"```json {   ""food_name"": ""스팸 200g"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 1460,   ""reasoning"": ""스팸은 미개봉 가공식품(통조림)으로 실온 보관이 일반적이며, 제조일로부터 약 3~5년의 소비기한을 가집니다. 200g이라는 중량은 보관기한에 영향"
p02,스팸 200g,processed,730,1095,cot,2,1275,0,180,"```json {   ""food_name"": ""스팸 200g"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 1275,   ""reasoning"": ""스팸은 통조림 햄으로 가공식품에 해당하며, 미개봉 상태에서는 실온 보관이 일반적입니다. 통조림 햄의 일반적인 소비기한은 제조일로부터 3년 6개월("
p02,스팸 200g,processed,730,1095,few_shot_cot,0,1095,1,0,"```json {   ""food_name"": ""스팸 200g"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 1095,   ""reasoning"": ""캔 가공육, 개봉 전 실온 보관, 일반적으로 3년"" } ```"
p02,스팸 200g,processed,730,1095,few_shot_cot,1,1095,1,0,"```json {   ""food_name"": ""스팸 200g"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 1095,   ""reasoning"": ""가공식품, 통조림 육류, 실온 보관 시 3년"" } ```"
p02,스팸 200g,processed,730,1095,few_shot_cot,2,1460,0,365,"```json {   ""food_name"": ""스팸 200g"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 1460,   ""reasoning"": ""통조림 가공식품, 개봉 전 실온 3~5년"" } ```"
p03,두부 300g,processed,10,14,baseline,0,45,0,31,"```json {""food_name"": ""두부 300g"", ""estimated_days"": 45} ```"
p03,두부 300g,processed,10,14,baseline,1,60,0,46,"```json {""food_name"": ""두부 300g"", ""estimated_days"": 60} ```"
p03,두부 300g,processed,10,14,baseline,2,-1,0,-1,"```json {""food_name"": ""두부 300g"", ""estimated_days"": -1} ```"
p03,두부 300g,processed,10,14,cot,0,28,0,14,"```json {   ""food_name"": ""두부 300g"",   ""category"": ""가공식품"",   ""storage"": ""냉장 (4°C)"",   ""estimated_days"": 28,   ""reasoning"": ""두부는 가공식품으로 냉장 보관이 일반적이며, 미개봉 상태에서 300g 용량은 보관기한에 큰 영향을 주지 않고, 일반적으로 3~4주(21~2"
p03,두부 300g,processed,10,14,cot,1,20,0,6,"```json {   ""food_name"": ""두부 300g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 20,   ""reasoning"": ""두부는 가공식품으로 분류되며, 일반 가정에서 냉장(4°C) 보관이 가장 일반적이다. 미개봉 냉장 두부의 일반적인 소비기한은 7~30일 범위이"
p03,두부 300g,processed,10,14,cot,2,14,1,0,"```json {   ""food_name"": ""두부 300g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 14,   ""reasoning"": ""두부는 가공식품으로 냉장(4°C) 보관 시 미개봉 상태에서 일반적으로 10~20일의 유통기한을 가지며, 300g이라는 중량은 보관기한에 무관"
p03,두부 300g,processed,10,14,few_shot_cot,0,10,1,0,"```json {   ""food_name"": ""두부 300g"",   ""category"": ""soy product"",   ""storage"": ""냉장"",   ""estimated_days"": 10,   ""reasoning"": ""콩 가공품, 냉장 7~14일 범위의 중간값"" } ```"
p03,두부 300g,processed,10,14,few_shot_cot,1,10,1,0,"```json {   ""food_name"": ""두부 300g"",   ""category"": ""soy_product"",   ""storage"": ""냉장"",   ""estimated_days"": 10,   ""reasoning"": ""콩 가공식품, 냉장 7~14일 범위의 중간값"" } ```"
p03,두부 300g,processed,10,14,few_shot_cot,2,20,0,6,"```json {   ""food_name"": ""두부 300g"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 20,   ""reasoning"": ""가공식품(두부), 냉장 2~3주"" } ```"
p04,참치캔 150g,processed,730,1825,baseline,0,1826,0,1,"```json {   ""food_name"": ""참치캔 150g"",   ""estimated_days"": 1826 } ```"
p04,참치캔 150g,processed,730,1825,baseline,1,2922,0,1097,"참치캔은 밀봉되어 살균 처리된 제품으로, 매우 긴 소비기한을 가집니다. 일반적으로 유통기한은 3~5년으로 설정되지만, 적절한 환경(서늘하고 건조한 곳)에 보관되고 캔이 손상되지 않았다면 소비기한은 유통기한보다 훨씬 길어집니다.  한국 식품의약품안전처(MFDS)의 소비기한 참고정보에 따르면, 통조림 캔류는 유통기한보다 소비기한이 더 길게 설정될 수 있으며, "
p04,참치캔 150g,processed,730,1825,baseline,2,1825,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""estimated_days"": 1825 } ```"
p04,참치캔 150g,processed,730,1825,cot,0,1460,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 1460,   ""reasoning"": ""참치캔은 가공식품으로 분류되며, 개봉 전 실온 보관이 일반적입니다. 일반적으로 3~5년의 보관기한을 가지며, 150g 중량은 보관기한에 영향을 "
p04,참치캔 150g,processed,730,1825,cot,1,1825,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 1825,   ""reasoning"": ""참치캔은 가공식품으로, 미개봉 시 실온 보관이 일반적입니다. 일반적으로 3~7년의 소비기한을 가지며, 150g이라는 중량은 보관기한에 직접적인 "
p04,참치캔 150g,processed,730,1825,cot,2,1460,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 1460,   ""reasoning"": ""참치캔은 가공식품으로 분류되며, 미개봉 상태에서는 실온 보관이 일반적입니다. 일반적으로 3~5년의 보관기한을 가지며, 중량은 미개봉 상태의 보관"
p04,참치캔 150g,processed,730,1825,few_shot_cot,0,1095,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 1095,   ""reasoning"": ""가공식품(통조림), 실온 3년 이상"" } ```"
p04,참치캔 150g,processed,730,1825,few_shot_cot,1,1460,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 1460,   ""reasoning"": ""가공식품(통조림), 실온 3~5년"" } ```"
p04,참치캔 150g,processed,730,1825,few_shot_cot,2,1460,1,0,"```json {   ""food_name"": ""참치캔 150g"",   ""category"": ""processed"",   ""storage"": ""실온"",   ""estimated_days"": 1460,   ""reasoning"": ""가공식품(통조림), 실온 3~5년"" } ```"
p05,식빵 1봉,processed,3,6,baseline,0,5,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""estimated_days"": 5 } ```"
p05,식빵 1봉,processed,3,6,baseline,1,5,1,0,"```json {""food_name"": ""식빵 1봉"", ""estimated_days"": 5} ```"
p05,식빵 1봉,processed,3,6,baseline,2,7,0,1,"```json {""food_name"": ""식빵 1봉"", ""estimated_days"": 7} ```"
p05,식빵 1봉,processed,3,6,cot,0,4,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 4,   ""reasoning"": ""식빵은 가공식품으로 분류되며, 일반 가정에서는 실온에 보관하는 것이 가장 일반적입니다. 실온 보관 시 일반적으로 3~5일 정도의 보관기한을 가지며, '1봉"
p05,식빵 1봉,processed,3,6,cot,1,4,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 4,   ""reasoning"": ""식빵은 가공식품으로, 일반 가정에서 주로 실온에 보관하며, 통상적인 소비기한은 3~5일이므로, 이를 종합하여 4일로 추정합니다."" } ```"
p05,식빵 1봉,processed,3,6,cot,2,5,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""category"": ""가공식품"",   ""storage"": ""실온"",   ""estimated_days"": 5,   ""reasoning"": ""식빵은 가공식품으로 분류되며, 일반 가정에서는 품질 유지를 위해 실온 보관하는 경우가 많습니다. 실온 보관 시 보통 3~7일 정도 소비 가능하며, 1봉이라"
